statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;01;Schleswig-Holstein;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;9308;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;14;Sachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;36966;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;04;Bremen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;13696;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;01;Schleswig-Holstein;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;31786;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;3759;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;07;Rheinland-Pfalz;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;34886;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;10;Saarland;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;2131;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;06;Hessen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;19364;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;01;Schleswig-Holstein;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;1756;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;09;Bayern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;5545;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;02;Hamburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;21863;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;4441;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;9280;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;03;Niedersachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;62558;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;02;Hamburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;21540;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;3870;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;10;Saarland;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;11141;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;17337;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;03;Niedersachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;6047;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;10;Saarland;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;8526;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;10;Saarland;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;11350;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;08;Baden-Württemberg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;16212;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;3800;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;03;Niedersachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;5575;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;06;Hessen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;21175;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;10;Saarland;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;10888;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;07;Rheinland-Pfalz;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;22858;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;01;Schleswig-Holstein;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;2072;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;04;Bremen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;3246;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;5782;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;03;Niedersachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;44562;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;04;Bremen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;18725;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;16;Thüringen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;2049;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;09;Bayern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;74750;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;02;Hamburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;3006;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;3955;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;05;Nordrhein-Westfalen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;298932;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;12;Brandenburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;32001;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;04;Bremen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;1505;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;14;Sachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;3389;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;12;Brandenburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;22492;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;06;Hessen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;17601;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;06;Hessen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;95648;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;07;Rheinland-Pfalz;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;27251;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;14;Sachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;53539;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;12;Brandenburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;6833;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;07;Rheinland-Pfalz;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;2190;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2021;DLAND;Bundesländer;11;Berlin;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;34070;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;12;Brandenburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;1463;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;7068;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;09;Bayern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;65778;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;3713;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;14;Sachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;31958;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;04;Bremen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;1734;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;06;Hessen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;16796;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;14;Sachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;2449;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;01;Schleswig-Holstein;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;30610;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;04;Bremen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;1536;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;02;Hamburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;5408;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;10;Saarland;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;10275;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;03;Niedersachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;46859;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;01;Schleswig-Holstein;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;2467;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;02;Hamburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;21994;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;9078;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;06;Hessen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;11585;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;04;Bremen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;3611;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;05;Nordrhein-Westfalen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;178592;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;05;Nordrhein-Westfalen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;292134;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;07;Rheinland-Pfalz;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;2633;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;01;Schleswig-Holstein;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;29345;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;4037;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;12;Brandenburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;1961;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;04;Bremen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;12442;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;5490;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;08;Baden-Württemberg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;15205;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;16;Thüringen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;21252;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;04;Bremen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;12547;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;12;Brandenburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;38576;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;08;Baden-Württemberg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;106119;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;12;Brandenburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;33076;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;4198;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2020;DLAND;Bundesländer;12;Brandenburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;10582;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;18187;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;05;Nordrhein-Westfalen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;13958;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;04;Bremen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;3804;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;03;Niedersachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;4940;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;15;Sachsen-Anhalt;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;9000;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2018;DLAND;Bundesländer;02;Hamburg;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS13;15 bis unter 25 Jahre;5285;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;16;Thüringen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;18821;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2019;DLAND;Bundesländer;01;Schleswig-Holstein;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;16571;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;06;Hessen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS08;ausländisch;92055;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;14;Sachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS12;15 bis unter 20 Jahre;3623;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2017;DLAND;Bundesländer;01;Schleswig-Holstein;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;32362;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;07;Rheinland-Pfalz;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS14;55 bis unter 65 Jahre;29299;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2025;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;4131;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2022;DLAND;Bundesländer;07;Rheinland-Pfalz;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;35707;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2023;DLAND;Bundesländer;06;Hessen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS06;schwerbehindert;10979;Anzahl;ERWP06;Arbeitslose
13211;Arbeitsmarktstatistik der Bundesagentur für Arbeit;JAHR;Jahr;2024;DLAND;Bundesländer;14;Sachsen;ERWAQ7;Arbeitslose nach ausgewählten Personengruppen;ARBEITSLOS05;langzeitarbeitslos;50455;Anzahl;ERWP06;Arbeitslose
